gvkey,iid,datadate,tic,conm,prccd,fyrc
002403,02,05/14/2021,BMYMP,BRISTOL-MYERS SQUIBB CO,1210.0000,12
002403,02,05/17/2021,BMYMP,BRISTOL-MYERS SQUIBB CO,1210.0000,12
002403,02,05/18/2021,BMYMP,BRISTOL-MYERS SQUIBB CO,1210.0000,12
002403,02,05/19/2021,BMYMP,BRISTOL-MYERS SQUIBB CO,1210.0000,12
002403,02,05/20/2021,BMYMP,BRISTOL-MYERS SQUIBB CO,1212.8000,12
002403,02,05/21/2021,BMYMP,BRISTOL-MYERS SQUIBB CO,1213.0750,12
002403,02,05/24/2021,BMYMP,BRISTOL-MYERS SQUIBB CO,1215.8500,12
002403,02,05/25/2021,BMYMP,BRISTOL-MYERS SQUIBB CO,1211.4500,12
002403,02,05/26/2021,BMYMP,BRISTOL-MYERS SQUIBB CO,1117.8000,12
002403,02,05/27/2021,BMYMP,BRISTOL-MYERS SQUIBB CO,1202.2000,12
002403,02,05/28/2021,BMYMP,BRISTOL-MYERS SQUIBB CO,1202.3000,12
002403,02,06/01/2021,BMYMP,BRISTOL-MYERS SQUIBB CO,1204.0000,12
002403,02,06/02/2021,BMYMP,BRISTOL-MYERS SQUIBB CO,1204.0000,12
002403,02,06/03/2021,BMYMP,BRISTOL-MYERS SQUIBB CO,1208.5000,12
002403,02,06/04/2021,BMYMP,BRISTOL-MYERS SQUIBB CO,1117.0000,12
002403,02,06/07/2021,BMYMP,BRISTOL-MYERS SQUIBB CO,1209.0000,12
002403,02,06/08/2021,BMYMP,BRISTOL-MYERS SQUIBB CO,1204.0000,12
002403,02,06/09/2021,BMYMP,BRISTOL-MYERS SQUIBB CO,1204.0000,12
002403,02,06/10/2021,BMYMP,BRISTOL-MYERS SQUIBB CO,1216.5500,12
002403,02,06/11/2021,BMYMP,BRISTOL-MYERS SQUIBB CO,1128.0000,12
002403,02,06/14/2021,BMYMP,BRISTOL-MYERS SQUIBB CO,1190.1650,12
002403,02,06/15/2021,BMYMP,BRISTOL-MYERS SQUIBB CO,1190.5000,12
002403,02,06/16/2021,BMYMP,BRISTOL-MYERS SQUIBB CO,1195.0000,12
002403,02,06/17/2021,BMYMP,BRISTOL-MYERS SQUIBB CO,1190.2100,12
002403,02,06/18/2021,BMYMP,BRISTOL-MYERS SQUIBB CO,1188.0000,12
002403,02,06/21/2021,BMYMP,BRISTOL-MYERS SQUIBB CO,1129.0000,12
002403,02,06/22/2021,BMYMP,BRISTOL-MYERS SQUIBB CO,1123.0500,12
002403,02,06/23/2021,BMYMP,BRISTOL-MYERS SQUIBB CO,1162.1650,12
002403,02,06/24/2021,BMYMP,BRISTOL-MYERS SQUIBB CO,1121.0000,12
002403,02,06/25/2021,BMYMP,BRISTOL-MYERS SQUIBB CO,1212.6500,12
002403,02,06/28/2021,BMYMP,BRISTOL-MYERS SQUIBB CO,1300.0000,12
002403,02,06/29/2021,BMYMP,BRISTOL-MYERS SQUIBB CO,1178.5000,12
002403,02,06/30/2021,BMYMP,BRISTOL-MYERS SQUIBB CO,1190.0000,12
002403,02,07/01/2021,BMYMP,BRISTOL-MYERS SQUIBB CO,1226.0000,12
002403,02,07/02/2021,BMYMP,BRISTOL-MYERS SQUIBB CO,1135.0000,12
002403,02,07/06/2021,BMYMP,BRISTOL-MYERS SQUIBB CO,1169.5000,12
002403,02,07/07/2021,BMYMP,BRISTOL-MYERS SQUIBB CO,1214.2500,12
002403,02,07/08/2021,BMYMP,BRISTOL-MYERS SQUIBB CO,1210.1750,12
002403,02,07/09/2021,BMYMP,BRISTOL-MYERS SQUIBB CO,1214.0000,12
002403,02,07/12/2021,BMYMP,BRISTOL-MYERS SQUIBB CO,1300.0000,12
002403,02,07/13/2021,BMYMP,BRISTOL-MYERS SQUIBB CO,1204.4750,12
002403,02,07/14/2021,BMYMP,BRISTOL-MYERS SQUIBB CO,1199.0000,12
002403,02,07/15/2021,BMYMP,BRISTOL-MYERS SQUIBB CO,1191.1650,12
002403,02,07/16/2021,BMYMP,BRISTOL-MYERS SQUIBB CO,1237.5000,12
002403,02,07/19/2021,BMYMP,BRISTOL-MYERS SQUIBB CO,1200.0000,12
002403,02,07/20/2021,BMYMP,BRISTOL-MYERS SQUIBB CO,1176.1250,12
002403,02,07/21/2021,BMYMP,BRISTOL-MYERS SQUIBB CO,1180.0000,12
002403,02,07/22/2021,BMYMP,BRISTOL-MYERS SQUIBB CO,1208.5250,12
002403,02,07/23/2021,BMYMP,BRISTOL-MYERS SQUIBB CO,1197.0000,12
002403,02,07/26/2021,BMYMP,BRISTOL-MYERS SQUIBB CO,1194.9250,12
002403,02,07/27/2021,BMYMP,BRISTOL-MYERS SQUIBB CO,1188.0000,12
002403,02,07/28/2021,BMYMP,BRISTOL-MYERS SQUIBB CO,1216.0000,12
002403,02,07/29/2021,BMYMP,BRISTOL-MYERS SQUIBB CO,1210.5750,12
002403,02,07/30/2021,BMYMP,BRISTOL-MYERS SQUIBB CO,1199.5000,12
002403,02,08/02/2021,BMYMP,BRISTOL-MYERS SQUIBB CO,1204.5750,12
002403,02,08/03/2021,BMYMP,BRISTOL-MYERS SQUIBB CO,1280.0000,12
002403,02,08/04/2021,BMYMP,BRISTOL-MYERS SQUIBB CO,1300.0000,12
002403,02,08/05/2021,BMYMP,BRISTOL-MYERS SQUIBB CO,1245.0000,12
002403,02,08/06/2021,BMYMP,BRISTOL-MYERS SQUIBB CO,1275.0000,12
002403,02,08/09/2021,BMYMP,BRISTOL-MYERS SQUIBB CO,1229.0000,12
002403,02,08/10/2021,BMYMP,BRISTOL-MYERS SQUIBB CO,1222.0000,12
002403,02,08/11/2021,BMYMP,BRISTOL-MYERS SQUIBB CO,1265.0000,12
002403,02,08/12/2021,BMYMP,BRISTOL-MYERS SQUIBB CO,1318.0000,12
002403,02,08/13/2021,BMYMP,BRISTOL-MYERS SQUIBB CO,1375.0000,12
002403,02,08/16/2021,BMYMP,BRISTOL-MYERS SQUIBB CO,1337.5000,12
002403,02,08/17/2021,BMYMP,BRISTOL-MYERS SQUIBB CO,1325.0000,12
002403,02,08/18/2021,BMYMP,BRISTOL-MYERS SQUIBB CO,1303.0000,12
002403,02,08/19/2021,BMYMP,BRISTOL-MYERS SQUIBB CO,1303.0000,12
002403,02,08/20/2021,BMYMP,BRISTOL-MYERS SQUIBB CO,1303.0000,12
002403,02,08/23/2021,BMYMP,BRISTOL-MYERS SQUIBB CO,1303.0000,12
002403,02,08/24/2021,BMYMP,BRISTOL-MYERS SQUIBB CO,1168.0000,12
002403,02,08/25/2021,BMYMP,BRISTOL-MYERS SQUIBB CO,1174.5000,12
002403,02,08/26/2021,BMYMP,BRISTOL-MYERS SQUIBB CO,1170.0000,12
002403,02,08/27/2021,BMYMP,BRISTOL-MYERS SQUIBB CO,1169.5000,12
002403,02,08/30/2021,BMYMP,BRISTOL-MYERS SQUIBB CO,1160.0000,12
002403,02,08/31/2021,BMYMP,BRISTOL-MYERS SQUIBB CO,1162.0000,12
002403,02,09/01/2021,BMYMP,BRISTOL-MYERS SQUIBB CO,1160.0000,12
002403,02,09/02/2021,BMYMP,BRISTOL-MYERS SQUIBB CO,1120.0000,12
002403,02,09/03/2021,BMYMP,BRISTOL-MYERS SQUIBB CO,1141.5000,12
002403,02,09/07/2021,BMYMP,BRISTOL-MYERS SQUIBB CO,1160.5000,12
002403,02,09/08/2021,BMYMP,BRISTOL-MYERS SQUIBB CO,1140.5000,12
002403,02,09/09/2021,BMYMP,BRISTOL-MYERS SQUIBB CO,1121.0000,12
002403,02,09/10/2021,BMYMP,BRISTOL-MYERS SQUIBB CO,1121.0000,12
002403,02,09/13/2021,BMYMP,BRISTOL-MYERS SQUIBB CO,1150.0000,12
002403,02,09/14/2021,BMYMP,BRISTOL-MYERS SQUIBB CO,1150.0000,12
002403,02,09/15/2021,BMYMP,BRISTOL-MYERS SQUIBB CO,1150.0000,12
002403,02,09/16/2021,BMYMP,BRISTOL-MYERS SQUIBB CO,1100.0000,12
002403,02,09/17/2021,BMYMP,BRISTOL-MYERS SQUIBB CO,1120.0450,12
002403,02,09/20/2021,BMYMP,BRISTOL-MYERS SQUIBB CO,1108.3750,12
002403,02,09/21/2021,BMYMP,BRISTOL-MYERS SQUIBB CO,1106.9250,12
002403,02,09/22/2021,BMYMP,BRISTOL-MYERS SQUIBB CO,1104.9750,12
002403,02,09/23/2021,BMYMP,BRISTOL-MYERS SQUIBB CO,1070.9800,12
002403,02,09/24/2021,BMYMP,BRISTOL-MYERS SQUIBB CO,1106.1500,12
002403,02,09/27/2021,BMYMP,BRISTOL-MYERS SQUIBB CO,1102.5250,12
002403,02,09/28/2021,BMYMP,BRISTOL-MYERS SQUIBB CO,1102.2500,12
002403,02,09/29/2021,BMYMP,BRISTOL-MYERS SQUIBB CO,1019.0000,12
002403,02,09/30/2021,BMYMP,BRISTOL-MYERS SQUIBB CO,1019.0000,12
002403,02,10/01/2021,BMYMP,BRISTOL-MYERS SQUIBB CO,1052.5000,12
002403,02,10/04/2021,BMYMP,BRISTOL-MYERS SQUIBB CO,1057.6000,12
002403,02,10/05/2021,BMYMP,BRISTOL-MYERS SQUIBB CO,1122.5000,12
002403,02,10/06/2021,BMYMP,BRISTOL-MYERS SQUIBB CO,1040.4950,12
002403,02,10/07/2021,BMYMP,BRISTOL-MYERS SQUIBB CO,1122.5000,12
002403,02,10/08/2021,BMYMP,BRISTOL-MYERS SQUIBB CO,1020.0000,12
002403,02,10/11/2021,BMYMP,BRISTOL-MYERS SQUIBB CO,1112.5000,12
002403,02,10/12/2021,BMYMP,BRISTOL-MYERS SQUIBB CO,1112.5000,12
002403,02,10/13/2021,BMYMP,BRISTOL-MYERS SQUIBB CO,1017.5000,12
002403,02,10/14/2021,BMYMP,BRISTOL-MYERS SQUIBB CO,1112.5000,12
002403,02,10/15/2021,BMYMP,BRISTOL-MYERS SQUIBB CO,1112.5000,12
002403,02,10/18/2021,BMYMP,BRISTOL-MYERS SQUIBB CO,1112.5000,12
002403,02,10/19/2021,BMYMP,BRISTOL-MYERS SQUIBB CO,1112.6250,12
002403,02,10/20/2021,BMYMP,BRISTOL-MYERS SQUIBB CO,1113.0000,12
002403,02,10/21/2021,BMYMP,BRISTOL-MYERS SQUIBB CO,1113.0000,12
002403,02,10/22/2021,BMYMP,BRISTOL-MYERS SQUIBB CO,1122.5000,12
002403,02,10/25/2021,BMYMP,BRISTOL-MYERS SQUIBB CO,1075.0050,12
002403,02,10/26/2021,BMYMP,BRISTOL-MYERS SQUIBB CO,1125.0000,12
002403,02,10/27/2021,BMYMP,BRISTOL-MYERS SQUIBB CO,1020.0000,12
002403,02,10/28/2021,BMYMP,BRISTOL-MYERS SQUIBB CO,1112.5000,12
002403,02,10/29/2021,BMYMP,BRISTOL-MYERS SQUIBB CO,1112.5000,12
002403,02,11/01/2021,BMYMP,BRISTOL-MYERS SQUIBB CO,1112.5000,12
002403,02,11/02/2021,BMYMP,BRISTOL-MYERS SQUIBB CO,1225.0000,12
002403,02,11/03/2021,BMYMP,BRISTOL-MYERS SQUIBB CO,1500.0000,12
002403,02,11/04/2021,BMYMP,BRISTOL-MYERS SQUIBB CO,1613.0000,12
002403,02,11/05/2021,BMYMP,BRISTOL-MYERS SQUIBB CO,2000.0000,12
002403,02,11/08/2021,BMYMP,BRISTOL-MYERS SQUIBB CO,2300.0000,12
002403,02,11/09/2021,BMYMP,BRISTOL-MYERS SQUIBB CO,1800.0000,12
002403,02,11/10/2021,BMYMP,BRISTOL-MYERS SQUIBB CO,1800.0000,12
002403,02,11/11/2021,BMYMP,BRISTOL-MYERS SQUIBB CO,1800.0000,12
002403,02,11/12/2021,BMYMP,BRISTOL-MYERS SQUIBB CO,1800.0000,12
002403,02,11/15/2021,BMYMP,BRISTOL-MYERS SQUIBB CO,1800.0000,12
002403,02,11/16/2021,BMYMP,BRISTOL-MYERS SQUIBB CO,1800.0000,12
002403,02,11/17/2021,BMYMP,BRISTOL-MYERS SQUIBB CO,1800.0000,12
002403,02,11/18/2021,BMYMP,BRISTOL-MYERS SQUIBB CO,1800.0000,12
002403,02,11/19/2021,BMYMP,BRISTOL-MYERS SQUIBB CO,1800.0000,12
002403,02,11/22/2021,BMYMP,BRISTOL-MYERS SQUIBB CO,1800.0000,12
002403,02,11/23/2021,BMYMP,BRISTOL-MYERS SQUIBB CO,2300.0000,12
002403,02,11/24/2021,BMYMP,BRISTOL-MYERS SQUIBB CO,2300.0000,12
002403,02,11/26/2021,BMYMP,BRISTOL-MYERS SQUIBB CO,2300.0000,12
002403,02,11/29/2021,BMYMP,BRISTOL-MYERS SQUIBB CO,2300.0000,12
002403,02,11/30/2021,BMYMP,BRISTOL-MYERS SQUIBB CO,2300.0000,12
002403,02,12/01/2021,BMYMP,BRISTOL-MYERS SQUIBB CO,2300.0000,12
002403,02,12/02/2021,BMYMP,BRISTOL-MYERS SQUIBB CO,2300.0000,12
002403,02,12/03/2021,BMYMP,BRISTOL-MYERS SQUIBB CO,2300.0000,12
002403,02,12/06/2021,BMYMP,BRISTOL-MYERS SQUIBB CO,2175.0000,12
002403,02,12/07/2021,BMYMP,BRISTOL-MYERS SQUIBB CO,1799.7500,12
002403,02,12/08/2021,BMYMP,BRISTOL-MYERS SQUIBB CO,1622.2500,12
002403,02,12/09/2021,BMYMP,BRISTOL-MYERS SQUIBB CO,999.5000,12
002403,02,12/10/2021,BMYMP,BRISTOL-MYERS SQUIBB CO,1993.4500,12
002403,02,12/13/2021,BMYMP,BRISTOL-MYERS SQUIBB CO,2006.2750,12
002403,02,12/14/2021,BMYMP,BRISTOL-MYERS SQUIBB CO,1010.0000,12
002403,02,12/15/2021,BMYMP,BRISTOL-MYERS SQUIBB CO,1516.5000,12
002403,02,12/16/2021,BMYMP,BRISTOL-MYERS SQUIBB CO,1325.0000,12
002403,02,12/17/2021,BMYMP,BRISTOL-MYERS SQUIBB CO,1516.5000,12
002403,02,12/20/2021,BMYMP,BRISTOL-MYERS SQUIBB CO,1516.5000,12
002403,02,12/21/2021,BMYMP,BRISTOL-MYERS SQUIBB CO,1425.0000,12
002403,02,12/22/2021,BMYMP,BRISTOL-MYERS SQUIBB CO,1516.5000,12
002403,02,12/23/2021,BMYMP,BRISTOL-MYERS SQUIBB CO,1933.0000,12
002403,02,12/27/2021,BMYMP,BRISTOL-MYERS SQUIBB CO,1300.0000,12
002403,02,12/28/2021,BMYMP,BRISTOL-MYERS SQUIBB CO,1305.0000,12
002403,02,12/29/2021,BMYMP,BRISTOL-MYERS SQUIBB CO,1450.0000,12
002403,02,12/30/2021,BMYMP,BRISTOL-MYERS SQUIBB CO,1425.0000,12
002403,02,12/31/2021,BMYMP,BRISTOL-MYERS SQUIBB CO,1377.5000,12
002403,04,12/02/2019,CELG.R,BRISTOL-MYERS SQUIBB CO,0.4831,12
002403,04,12/03/2019,CELG.R,BRISTOL-MYERS SQUIBB CO,0.4576,12
002403,04,12/04/2019,CELG.R,BRISTOL-MYERS SQUIBB CO,0.4740,12
002403,04,12/05/2019,CELG.R,BRISTOL-MYERS SQUIBB CO,0.4611,12
002403,04,12/06/2019,CELG.R,BRISTOL-MYERS SQUIBB CO,0.4464,12
002403,04,12/09/2019,CELG.R,BRISTOL-MYERS SQUIBB CO,0.4418,12
002403,04,12/10/2019,CELG.R,BRISTOL-MYERS SQUIBB CO,0.4300,12
002403,04,12/11/2019,CELG.R,BRISTOL-MYERS SQUIBB CO,0.4213,12
002403,04,12/12/2019,CELG.R,BRISTOL-MYERS SQUIBB CO,0.4126,12
002403,04,12/13/2019,CELG.R,BRISTOL-MYERS SQUIBB CO,0.4000,12
002403,04,12/16/2019,CELG.R,BRISTOL-MYERS SQUIBB CO,0.3975,12
002403,04,12/17/2019,CELG.R,BRISTOL-MYERS SQUIBB CO,0.4017,12
002403,04,12/18/2019,CELG.R,BRISTOL-MYERS SQUIBB CO,0.3800,12
002403,04,12/19/2019,CELG.R,BRISTOL-MYERS SQUIBB CO,0.3999,12
002403,04,12/20/2019,CELG.R,BRISTOL-MYERS SQUIBB CO,0.4000,12
002403,04,12/23/2019,CELG.R,BRISTOL-MYERS SQUIBB CO,0.4091,12
002403,04,12/24/2019,CELG.R,BRISTOL-MYERS SQUIBB CO,0.4600,12
002403,04,12/26/2019,CELG.R,BRISTOL-MYERS SQUIBB CO,0.4501,12
002403,04,12/27/2019,CELG.R,BRISTOL-MYERS SQUIBB CO,0.5169,12
002403,04,12/30/2019,CELG.R,BRISTOL-MYERS SQUIBB CO,0.4454,12
002403,04,12/31/2019,CELG.R,BRISTOL-MYERS SQUIBB CO,0.4501,12
002403,04,01/02/2020,CELG.R,BRISTOL-MYERS SQUIBB CO,0.4810,12
002403,04,01/03/2020,CELG.R,BRISTOL-MYERS SQUIBB CO,0.4724,12
002403,04,01/06/2020,CELG.R,BRISTOL-MYERS SQUIBB CO,0.5000,12
002403,04,01/07/2020,CELG.R,BRISTOL-MYERS SQUIBB CO,0.5012,12
002403,04,01/08/2020,CELG.R,BRISTOL-MYERS SQUIBB CO,0.5000,12
002403,04,01/09/2020,CELG.R,BRISTOL-MYERS SQUIBB CO,0.5050,12
002403,04,01/10/2020,CELG.R,BRISTOL-MYERS SQUIBB CO,0.5250,12
002403,04,01/13/2020,CELG.R,BRISTOL-MYERS SQUIBB CO,0.5300,12
002403,04,01/14/2020,CELG.R,BRISTOL-MYERS SQUIBB CO,0.5400,12
002403,04,01/15/2020,CELG.R,BRISTOL-MYERS SQUIBB CO,0.5670,12
002403,04,01/16/2020,CELG.R,BRISTOL-MYERS SQUIBB CO,0.5702,12
002403,04,01/17/2020,CELG.R,BRISTOL-MYERS SQUIBB CO,0.5746,12
002403,04,01/21/2020,CELG.R,BRISTOL-MYERS SQUIBB CO,0.5751,12
002403,04,01/22/2020,CELG.R,BRISTOL-MYERS SQUIBB CO,0.5825,12
002403,04,01/23/2020,CELG.R,BRISTOL-MYERS SQUIBB CO,0.5800,12
002403,04,01/24/2020,CELG.R,BRISTOL-MYERS SQUIBB CO,0.5935,12
002403,04,01/27/2020,CELG.R,BRISTOL-MYERS SQUIBB CO,0.5787,12
002403,04,01/28/2020,CELG.R,BRISTOL-MYERS SQUIBB CO,0.6346,12
002403,04,01/29/2020,CELG.R,BRISTOL-MYERS SQUIBB CO,0.5829,12
002403,04,01/30/2020,CELG.R,BRISTOL-MYERS SQUIBB CO,0.5829,12
002403,04,01/31/2020,CELG.R,BRISTOL-MYERS SQUIBB CO,0.6240,12
002403,04,02/03/2020,CELG.R,BRISTOL-MYERS SQUIBB CO,0.5930,12
002403,04,02/04/2020,CELG.R,BRISTOL-MYERS SQUIBB CO,0.5999,12
002403,04,02/05/2020,CELG.R,BRISTOL-MYERS SQUIBB CO,0.5990,12
002403,04,02/06/2020,CELG.R,BRISTOL-MYERS SQUIBB CO,0.6800,12
002403,04,02/07/2020,CELG.R,BRISTOL-MYERS SQUIBB CO,0.6633,12
002403,04,02/10/2020,CELG.R,BRISTOL-MYERS SQUIBB CO,0.6342,12
002403,04,02/11/2020,CELG.R,BRISTOL-MYERS SQUIBB CO,0.6331,12
002403,04,02/12/2020,CELG.R,BRISTOL-MYERS SQUIBB CO,0.6498,12
002403,04,02/13/2020,CELG.R,BRISTOL-MYERS SQUIBB CO,0.6500,12
002403,04,02/14/2020,CELG.R,BRISTOL-MYERS SQUIBB CO,0.6500,12
002403,04,02/18/2020,CELG.R,BRISTOL-MYERS SQUIBB CO,0.6220,12
002403,04,02/19/2020,CELG.R,BRISTOL-MYERS SQUIBB CO,0.6664,12
002403,04,02/20/2020,CELG.R,BRISTOL-MYERS SQUIBB CO,0.7300,12
002403,04,02/21/2020,CELG.R,BRISTOL-MYERS SQUIBB CO,0.7035,12
002403,04,02/24/2020,CELG.R,BRISTOL-MYERS SQUIBB CO,0.6900,12
002403,04,02/25/2020,CELG.R,BRISTOL-MYERS SQUIBB CO,0.6011,12
002403,04,02/26/2020,CELG.R,BRISTOL-MYERS SQUIBB CO,0.6231,12
002403,04,02/27/2020,CELG.R,BRISTOL-MYERS SQUIBB CO,0.6170,12
002403,04,02/28/2020,CELG.R,BRISTOL-MYERS SQUIBB CO,0.6101,12
002403,04,03/02/2020,CELG.R,BRISTOL-MYERS SQUIBB CO,0.5940,12
002403,04,03/03/2020,CELG.R,BRISTOL-MYERS SQUIBB CO,0.6105,12
002403,04,03/04/2020,CELG.R,BRISTOL-MYERS SQUIBB CO,0.5805,12
002403,04,03/05/2020,CELG.R,BRISTOL-MYERS SQUIBB CO,0.5955,12
002403,04,03/06/2020,CELG.R,BRISTOL-MYERS SQUIBB CO,0.5774,12
002403,04,03/09/2020,CELG.R,BRISTOL-MYERS SQUIBB CO,0.5957,12
002403,04,03/10/2020,CELG.R,BRISTOL-MYERS SQUIBB CO,0.5242,12
002403,04,03/11/2020,CELG.R,BRISTOL-MYERS SQUIBB CO,0.5310,12
002403,04,03/12/2020,CELG.R,BRISTOL-MYERS SQUIBB CO,0.5400,12
002403,04,03/13/2020,CELG.R,BRISTOL-MYERS SQUIBB CO,0.4701,12
002403,04,03/16/2020,CELG.R,BRISTOL-MYERS SQUIBB CO,0.4502,12
002403,04,03/17/2020,CELG.R,BRISTOL-MYERS SQUIBB CO,0.4500,12
002403,04,03/18/2020,CELG.R,BRISTOL-MYERS SQUIBB CO,0.4480,12
002403,04,03/19/2020,CELG.R,BRISTOL-MYERS SQUIBB CO,0.3901,12
002403,04,03/20/2020,CELG.R,BRISTOL-MYERS SQUIBB CO,0.4680,12
002403,04,03/23/2020,CELG.R,BRISTOL-MYERS SQUIBB CO,0.4478,12
002403,04,03/24/2020,CELG.R,BRISTOL-MYERS SQUIBB CO,0.3869,12
002403,04,03/25/2020,CELG.R,BRISTOL-MYERS SQUIBB CO,0.3410,12
002403,04,03/26/2020,CELG.R,BRISTOL-MYERS SQUIBB CO,0.4151,12
002403,04,03/27/2020,CELG.R,BRISTOL-MYERS SQUIBB CO,0.4301,12
002403,04,03/30/2020,CELG.R,BRISTOL-MYERS SQUIBB CO,0.5275,12
002403,04,03/31/2020,CELG.R,BRISTOL-MYERS SQUIBB CO,0.4719,12
002403,04,04/01/2020,CELG.R,BRISTOL-MYERS SQUIBB CO,0.4555,12
002403,04,04/02/2020,CELG.R,BRISTOL-MYERS SQUIBB CO,0.4201,12
002403,04,04/03/2020,CELG.R,BRISTOL-MYERS SQUIBB CO,0.4272,12
002403,04,04/06/2020,CELG.R,BRISTOL-MYERS SQUIBB CO,0.4699,12
002403,04,04/07/2020,CELG.R,BRISTOL-MYERS SQUIBB CO,0.4700,12
002403,04,04/08/2020,CELG.R,BRISTOL-MYERS SQUIBB CO,0.5207,12
002403,04,04/09/2020,CELG.R,BRISTOL-MYERS SQUIBB CO,0.4775,12
002403,04,04/13/2020,CELG.R,BRISTOL-MYERS SQUIBB CO,0.4322,12
002403,04,04/14/2020,CELG.R,BRISTOL-MYERS SQUIBB CO,0.4387,12
002403,04,04/15/2020,CELG.R,BRISTOL-MYERS SQUIBB CO,0.4300,12
002403,04,04/16/2020,CELG.R,BRISTOL-MYERS SQUIBB CO,0.4500,12
002403,04,04/17/2020,CELG.R,BRISTOL-MYERS SQUIBB CO,0.4700,12
002403,04,04/20/2020,CELG.R,BRISTOL-MYERS SQUIBB CO,0.4489,12
002403,04,04/21/2020,CELG.R,BRISTOL-MYERS SQUIBB CO,0.4575,12
002403,04,04/22/2020,CELG.R,BRISTOL-MYERS SQUIBB CO,0.4872,12
002403,04,04/23/2020,CELG.R,BRISTOL-MYERS SQUIBB CO,0.4789,12
002403,04,04/24/2020,CELG.R,BRISTOL-MYERS SQUIBB CO,0.4776,12
002403,04,04/27/2020,CELG.R,BRISTOL-MYERS SQUIBB CO,0.4700,12
002403,04,04/28/2020,CELG.R,BRISTOL-MYERS SQUIBB CO,0.4940,12
002403,04,04/29/2020,CELG.R,BRISTOL-MYERS SQUIBB CO,0.4937,12
002403,04,04/30/2020,CELG.R,BRISTOL-MYERS SQUIBB CO,0.4500,12
002403,04,05/01/2020,CELG.R,BRISTOL-MYERS SQUIBB CO,0.4510,12
002403,04,05/04/2020,CELG.R,BRISTOL-MYERS SQUIBB CO,0.4500,12
002403,04,05/05/2020,CELG.R,BRISTOL-MYERS SQUIBB CO,0.4500,12
002403,04,05/06/2020,CELG.R,BRISTOL-MYERS SQUIBB CO,0.4328,12
002403,04,05/07/2020,CELG.R,BRISTOL-MYERS SQUIBB CO,0.4130,12
002403,04,05/08/2020,CELG.R,BRISTOL-MYERS SQUIBB CO,0.4300,12
002403,04,05/11/2020,CELG.R,BRISTOL-MYERS SQUIBB CO,0.3957,12
002403,04,05/12/2020,CELG.R,BRISTOL-MYERS SQUIBB CO,0.4100,12
002403,04,05/13/2020,CELG.R,BRISTOL-MYERS SQUIBB CO,0.3600,12
002403,04,05/14/2020,CELG.R,BRISTOL-MYERS SQUIBB CO,0.4800,12
002403,04,05/15/2020,CELG.R,BRISTOL-MYERS SQUIBB CO,0.4491,12
002403,04,05/18/2020,CELG.R,BRISTOL-MYERS SQUIBB CO,0.4701,12
002403,04,05/19/2020,CELG.R,BRISTOL-MYERS SQUIBB CO,0.4923,12
002403,04,05/20/2020,CELG.R,BRISTOL-MYERS SQUIBB CO,0.4616,12
002403,04,05/21/2020,CELG.R,BRISTOL-MYERS SQUIBB CO,0.4600,12
002403,04,05/22/2020,CELG.R,BRISTOL-MYERS SQUIBB CO,0.4599,12
002403,04,05/26/2020,CELG.R,BRISTOL-MYERS SQUIBB CO,0.4844,12
002403,04,05/27/2020,CELG.R,BRISTOL-MYERS SQUIBB CO,0.4833,12
002403,04,05/28/2020,CELG.R,BRISTOL-MYERS SQUIBB CO,0.4700,12
002403,04,05/29/2020,CELG.R,BRISTOL-MYERS SQUIBB CO,0.4524,12
002403,04,06/01/2020,CELG.R,BRISTOL-MYERS SQUIBB CO,0.4500,12
002403,04,06/02/2020,CELG.R,BRISTOL-MYERS SQUIBB CO,0.4929,12
002403,04,06/03/2020,CELG.R,BRISTOL-MYERS SQUIBB CO,0.4700,12
002403,04,06/04/2020,CELG.R,BRISTOL-MYERS SQUIBB CO,0.4900,12
002403,04,06/05/2020,CELG.R,BRISTOL-MYERS SQUIBB CO,0.4800,12
002403,04,06/08/2020,CELG.R,BRISTOL-MYERS SQUIBB CO,0.4651,12
002403,04,06/09/2020,CELG.R,BRISTOL-MYERS SQUIBB CO,0.4600,12
002403,04,06/10/2020,CELG.R,BRISTOL-MYERS SQUIBB CO,0.4728,12
002403,04,06/11/2020,CELG.R,BRISTOL-MYERS SQUIBB CO,0.4728,12
002403,04,06/12/2020,CELG.R,BRISTOL-MYERS SQUIBB CO,0.4699,12
002403,04,06/15/2020,CELG.R,BRISTOL-MYERS SQUIBB CO,0.4311,12
002403,04,06/16/2020,CELG.R,BRISTOL-MYERS SQUIBB CO,0.4528,12
002403,04,06/17/2020,CELG.R,BRISTOL-MYERS SQUIBB CO,0.4600,12
002403,04,06/18/2020,CELG.R,BRISTOL-MYERS SQUIBB CO,0.4254,12
002403,04,06/19/2020,CELG.R,BRISTOL-MYERS SQUIBB CO,0.4400,12
002403,04,06/22/2020,CELG.R,BRISTOL-MYERS SQUIBB CO,0.4499,12
002403,04,06/23/2020,CELG.R,BRISTOL-MYERS SQUIBB CO,0.4274,12
002403,04,06/24/2020,CELG.R,BRISTOL-MYERS SQUIBB CO,0.4200,12
002403,04,06/25/2020,CELG.R,BRISTOL-MYERS SQUIBB CO,0.4102,12
002403,04,06/26/2020,CELG.R,BRISTOL-MYERS SQUIBB CO,0.4200,12
002403,04,06/29/2020,CELG.R,BRISTOL-MYERS SQUIBB CO,0.3950,12
